,0,1,2,3,4,5,6,7,8,9
74,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
75,0.09999999999999995,0.10000000000000003,0.10000000000000003,0.09999999999999998,0.09999999999999999,0.10000000000000003,0.10000000000000003,0.10000000000000003,0.10000000000000003,0.1
76,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10000000000000003
77,0.1,0.09999999999999999,0.09999999999999999,0.1,0.1,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.1
78,0.1,0.1,0.09999999999999999,0.1,0.1,0.1,0.1,0.1,0.1,0.1
79,0.09999999999999999,0.1,0.09999999999999999,0.1,0.1,0.09999999999999998,0.1,0.1,0.1,0.09999999999999998
80,0.09999999999999999,0.1,0.1,0.09999999999999999,0.1,0.1,0.09999999999999996,0.09999999999999999,0.09999999999999998,0.1
81,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
82,0.1,0.09999999999999998,0.09999999999999998,0.1,0.09999999999999999,0.1,0.1,0.09999999999999998,0.1,0.1
83,0.1,0.09999999999999999,0.1,0.1,0.1,0.09999999999999999,0.09999999999999999,0.1,0.1,0.1
84,0.10000000000000003,0.10000000000000003,0.1,0.10000000000000002,0.09999999999999996,0.10000000000000003,0.1,0.10000000000000003,0.10000000000000003,0.10000000000000003
85,0.1,0.1,0.1,0.1,0.1,0.10000000000000002,0.1,0.1,0.10000000000000002,0.1
86,0.1,0.09999999999999999,0.1,0.1,0.1,0.09999999999999999,0.09999999999999999,0.1,0.09999999999999999,0.1
87,0.09999999999999999,0.1,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.09999999999999999,0.09999999999999999,0.09999999999999998,0.09999999999999998
88,0.1,0.1,0.1,0.10000000000000002,0.1,0.1,0.1,0.1,0.1,0.10000000000000009
89,0.1,0.1,0.1,0.10000000000000002,0.1,0.1,0.1,0.10000000000000002,0.1,0.1
90,0.10000000000000002,0.10000000000000002,0.1,0.10000000000000002,0.09999999999999998,0.09999999999999998,0.09999999999999999,0.1,0.1,0.10000000000000002
91,0.1,0.1,0.1,0.1,0.1,0.1,0.10000000000000002,0.1,0.1,0.1
92,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
