,000990,001040,001230,001250,001520,001630,002170,002390,003100,003160,003300,003410,003550,004270,004370,004970,005380,005420,005610,005710,005850,005930,005990,006360,007570,009410,009450,009680,009970,010060,010140,010470,011070,011090,011320,011760,012630,012750,013030,013580,015540,017890,018260,019680,023810,024120,024740,025530,028050,031330,033920,034020,035000
2020-12-31,2268767846800.0,2687201515800.0,828356157160.0,163416852720.0,290001136545.0,646272069000.0,189600000000.0,451443882400.0,181500000000.0,152916891175.0,304006479000.0,3315396135100.0,16720785993900.0,155893348800.0,1803503353000.0,146400000000.0,44336148802500.0,330301936250.0,606619332700.0,111609432000.0,809815053600.0,495491951650000.0,114410655360.0,3058090409650.0,1210031097600.0,474568995600.0,702004068000.0,397650000000.0,505198683600.0,2349163043500.0,4599000000000.0,62423413500.0,4555918097500.0,74689593045.0,177363980100.0,212324904300.0,657158931000.0,3233730047800.0,183097970400.0,260335939050.0,92760893520.0,280874880000.0,14392270800000.0,309588916750.0,66500000000.0,87055000000.0,57690263040.0,46967455160.0,2646000000000.0,238488234795.0,200640000000.0,5207451659000.0,92114794040.0
2021-03-31,2499640504400.0,2742637812000.0,1302656860050.0,206334410000.0,330577427255.0,518520613500.0,210000000000.0,376432627550.0,194370000000.0,219532591450.0,367401195000.0,3869641689600.0,15599164642400.0,143762275200.0,1724429007000.0,165600000000.0,46579664766000.0,298576575000.0,625603152500.0,151684632000.0,1074933077100.0,485940299570000.0,128266142400.0,3676107324000.0,630781195200.0,466789176000.0,692480757000.0,422400000000.0,590421133600.0,2897698576500.0,4895100000000.0,69648894000.0,4863590488500.0,135281150455.0,156497629500.0,258626285300.0,672094361250.0,3104532842600.0,225979651200.0,283109751900.0,86229499400.0,278714304000.0,14972604300000.0,363798740750.0,68900000000.0,112700000000.0,61127765760.0,53986438920.0,2744000000000.0,273486508245.0,196080000000.0,4870286577000.0,95593949930.0
2021-06-30,2770471891200.0,3121938786000.0,2118606761400.0,250902642560.0,532265460490.0,538560057500.0,235200000000.0,386067100650.0,287430000000.0,253549119250.0,394776186000.0,4207227618250.0,16123351782500.0,141770606400.0,1906908267000.0,217600000000.0,51173530786500.0,313862809850.0,751586683900.0,168115464000.0,1720856988900.0,481761451785000.0,157074580800.0,3671445921000.0,723346665600.0,486238725000.0,953691573000.0,404250000000.0,658599093600.0,2802301092500.0,4227300000000.0,127334287500.0,5277764861000.0,203971579400.0,156884043400.0,267886561500.0,773655286950.0,3112132678200.0,244357514400.0,321959197350.0,86229499400.0,321925824000.0,14314893000000.0,448078076500.0,183500000000.0,101200000000.0,99538122240.0,76760801120.0,4684400000000.0,426478960755.0,260775000000.0,10076228112150.0,114977818460.0
2021-09-30,2424162904800.0,2882687402400.0,1751190723950.0,212524442300.0,378314239855.0,427341143300.0,199500000000.0,341335618400.0,358380000000.0,245044987300.0,406302498000.0,4010722376200.0,14628992349000.0,126742560000.0,1718346365000.0,204800000000.0,42733637400000.0,521151618750.0,660982089400.0,133250040000.0,1315949462100.0,442360886955000.0,139240785600.0,3658608697500.0,603106982400.0,451229536800.0,820365219000.0,359700000000.0,644963501600.0,3839748731000.0,3906000000000.0,95321398000.0,4934591809500.0,159277806855.0,144712005550.0,252011802300.0,657158931000.0,3176731280800.0,247760822400.0,349198463700.0,86229499400.0,293838336000.0,12419136900000.0,373116054250.0,179000000000.0,79005000000.0,100285405440.0,54210449040.0,5007800000000.0,505975039020.0,319200000000.0,10615562306250.0,111332988480.0
2021-12-31,3414251417200.0,2450867832000.0,1536467065700.0,196430358320.0,347285311665.0,386761269200.0,173700000000.0,314496729050.0,382140000000.0,314967850000.0,374605140000.0,3874680285550.0,12741380433000.0,114973608000.0,1922114872000.0,211200000000.0,44977153363500.0,448548527700.0,612659639000.0,139060944000.0,1523223553200.0,469224908430000.0,126071213760.0,3427538674500.0,541078574400.0,406495574100.0,808556856000.0,348150000000.0,639509264800.0,2468409898500.0,4998400000000.0,77239072500.0,8768663143500.0,162577347110.0,122686413250.0,219600835600.0,624300984450.0,2804339336400.0,230744282400.0,295613021700.0,86229499400.0,256028256000.0,12109625700000.0,328647058000.0,133500000000.0,76475000000.0,70394077440.0,55479839720.0,4488400000000.0,436478467455.0,247950000000.0,10913292352200.0,116800233450.0
2022-03-31,3325454241200.0,2462538631200.0,1598498344750.0,223666500440.0,386668182060.0,359207033700.0,179400000000.0,298668666100.0,442860000000.0,254179054950.0,374605140000.0,4146764466850.0,12017795865200.0,110084966400.0,1821751279000.0,201600000000.0,38567107753500.0,405365284350.0,775747909100.0,124433496000.0,1193031105750.0,415496865480000.0,135948392640.0,3970981136000.0,517221494400.0,396770799600.0,671612091200.0,315150000000.0,729504172000.0,2504183955000.0,4998400000000.0,97955909000.0,9159170409000.0,138580690710.0,144518798600.0,216955042400.0,424166219100.0,2709341391400.0,244357514400.0,361701733500.0,86229499400.0,248466240000.0,10716825300000.0,322294344250.0,110500000000.0,70150000000.0,89673984000.0,62498823480.0,5135200000000.0,427978886760.0,289275000000.0,12389534708100.0,109179225310.0
2022-06-30,2217709470600.0,2267052744600.0,1226310670450.0,280614797600.0,270906411505.0,284059118700.0,156600000000.0,238797297550.0,578820000000.0,184886127950.0,336078435600.0,3476631205500.0,12253747354700.0,83469028800.0,1627106735000.0,168800000000.0,38567107753500.0,423474386400.0,612659639000.0,103794768000.0,1458483528000.0,340277605350000.0,125522481600.0,2700096009500.0,423701740800.0,264513866400.0,587114257600.0,271590000000.0,638827485200.0,3422384738500.0,5341600000000.0,71970050500.0,8105984147500.0,80988715350.0,125584517500.0,201080283200.0,396087610230.0,2439547227600.0,253886776800.0,225058856400.0,86229499400.0,201581740800.0,10059114000000.0,238438522750.0,80900000000.0,65665000000.0,83845175040.0,45623394440.0,4223800000000.0,353982537180.0,188955000000.0,12273458364200.0,94599905390.0
2022-09-30,1658287261800.0,2027801361000.0,1030673559600.0,219539812240.0,218634601708.0,252496994400.0,142050000000.0,203700288400.0,671880000000.0,134018820175.0,342245012400.0,2957655822650.0,11640273482000.0,67173556800.0,1812627316000.0,172800000000.0,37712435005500.0,798187598400.0,739506071300.0,100087812000.0,1500287196000.0,316995453405000.0,108786150720.0,1929862599500.0,342587668800.0,183020256090.0,498245846400.0,255090000000.0,696778751200.0,2170292761000.0,4672800000000.0,68138034500.0,6472953764500.0,57471992078.0,95540836775.0,206371869600.0,353670988320.0,2200152406200.0,285877872000.0,155397781800.0,86229499400.0,224699904000.0,8898447000000.0,200322240250.0,70400000000.0,41400000000.0,83546261760.0,63618874080.0,4459000000000.0,263986976880.0,148485000000.0,9095889470250.0,96256646290.0
2022-12-31,1624988320800.0,2471291730600.0,1025901922750.0,180748943160.0,236058538307.0,263017702500.0,156600000000.0,231915531050.0,889020000000.0,129189500000.0,334536791400.0,2841768115800.0,12049256063800.0,67897800000.0,2141089984000.0,177600000000.0,33545905359000.0,745675256400.0,610070936300.0,105197400000.0,1103152350000.0,331322931525000.0,115919668800.0,1715908874500.0,360719049600.0,154818410040.0,482220395200.0,262680000000.0,800409250400.0,1862635875100.0,4470400000000.0,177230740000.0,5987778071000.0,46493521775.0,88392179625.0,205710421300.0,312449200830.0,2196352488400.0,270903316800.0,155397781800.0,86229499400.0,214761254400.0,9324024900000.0,221074438500.0,67000000000.0,40940000000.0,78362489400.0,50402277000.0,4508000000000.0,257487297525.0,136087500000.0,9734197503250.0,97913387190.0
2023-03-31,3210017912400.0,3043160891400.0,1164279391400.0,215825792860.0,264461941804.0,253498966600.0,154500000000.0,207141171650.0,1044120000000.0,170649000000.0,352728192960.0,3108813701150.0,13024522220400.0,81839481600.0,2305321318000.0,170240000000.0,39027562857000.0,1745160165800.0,588498413800.0,122830488000.0,1295913708000.0,382066083200000.0,114822204480.0,1767257768500.0,320830011840.0,140425743780.0,493875268800.0,299640000000.0,874041447200.0,2439790653300.0,4549600000000.0,155675650000.0,6401952443500.0,42594065110.0,124038861900.0,216161304440.0,403854033960.0,2101354543400.0,296331952500.0,154594000170.0,86229499400.0,230965574400.0,8975824800000.0,221074438500.0,102000000000.0,48817500000.0,81521016640.0,48535526000.0,6213200000000.0,304984954350.0,152475000000.0,10851236561000.0,102386587620.0
2023-06-30,2801550902800.0,1992788963400.0,277432034880.0,239347915600.0,249902213961.0,236966425300.0,151800000000.0,196405615910.0,142560000000.0,214231000000.0,374619540600.0,2665417257550.0,13842487384000.0,85641758400.0,2420891516000.0,162080000000.0,43681255989000.0,1640135481800.0,587635512900.0,124032744000.0,1704660684000.0,431018300110000.0,118663329600.0,1595238973600.0,327128280960.0,156763364940.0,740084473600.0,292710000000.0,1054031261600.0,1859552338600.0,5869600000000.0,156394153000.0,7324969616500.0,40734324239.0,115924170000.0,295005941800.0,384139266030.0,2025356187400.0,338756917500.0,150217855740.0,86229499400.0,235286726400.0,9509731620000.0,219380381500.0,98700000000.0,64055000000.0,87081957935.0,68323086600.0,5546800000000.0,308984757030.0,160740000000.0,11600562354060.0,104209002610.0
