날짜,005930,000660,005490,006400,005380,000270,012330,035720,003550,033780,015760,009150,017670,010130,003490,030200,009540,011200,010950,011170,001570,010140,028050,009830,000240,000100,021240,012450,018880,001800,004020,000720,003410,006260,012630,011790,011780,008770,010620,010120,000210,010060,004370,007700,004990,002790,008930,000990,036460,030000
2003-08-31,8700.0,7970.0,139000.0,110500.0,39200.0,9130.0,41500.0,11689.0,6167.0,19500.0,19300.0,42400.0,34680.0,24550.0,10128.0,44850.0,27525.0,33387.0,23000.0,42815.0,442.0,3709.0,2328.0,8431.0,3387.0,6737.0,8360.0,11330.0,1502.0,4077.0,7520.0,23088.0,3604.0,14800.0,6959.0,13800.0,2320.0,5340.0,4838.0,8220.0,23404.0,10013.0,130000.0,1520.0,21260.0,9921.0,1703.0,5910.0,25423.0,5135.0
2003-09-30,7840.0,6710.0,132000.0,97000.0,33100.0,8000.0,37000.0,9869.0,5719.0,20600.0,21650.0,35300.0,31747.0,22300.0,9241.0,45300.0,24799.0,31667.0,21900.0,39053.0,391.0,3203.0,1976.0,7188.0,3080.0,5904.0,6700.0,9235.0,1420.0,3954.0,7000.0,23861.0,3071.0,14450.0,7361.0,10300.0,2290.0,4500.0,4490.0,7430.0,21867.0,11125.0,128000.0,1233.0,20412.0,9351.0,1597.0,5580.0,26922.0,5335.0
2003-10-31,9400.0,7530.0,138000.0,122000.0,39450.0,8300.0,45700.0,9869.0,6856.0,22800.0,22850.0,40100.0,36060.0,26300.0,10776.0,47100.0,30523.0,51242.0,27550.0,45149.0,313.0,3962.0,2045.0,8885.0,4046.0,6605.0,6630.0,9588.0,1682.0,3974.0,7500.0,11931.0,3604.0,15800.0,8030.0,16500.0,2195.0,4970.0,5969.0,9720.0,27289.0,12635.0,173000.0,1200.0,20064.0,10893.0,1749.0,5890.0,27695.0,5817.0
2003-11-30,9300.0,6630.0,143000.0,122000.0,45600.0,10500.0,53000.0,9851.0,6139.0,22150.0,25350.0,36550.0,33472.0,26000.0,12140.0,46400.0,34429.0,47304.0,27450.0,49340.0,336.0,4989.0,2045.0,11349.0,4571.0,6300.0,5930.0,13254.0,1912.0,4175.0,9450.0,10329.0,2645.0,14950.0,8328.0,16200.0,4825.0,5500.0,6670.0,12800.0,31175.0,12357.0,224000.0,1195.0,19138.0,11329.0,1927.0,5850.0,26003.0,6599.0
2003-12-31,9020.0,5600.0,163000.0,140500.0,50500.0,10900.0,64100.0,9511.0,5712.0,20700.0,21400.0,39450.0,34335.0,31400.0,12617.0,44600.0,34066.0,53405.0,28000.0,58579.0,313.0,4764.0,2525.0,12268.0,4457.0,7217.0,6490.0,15178.0,2150.0,4293.0,10500.0,12649.0,2609.0,14800.0,9183.0,14200.0,5200.0,5490.0,7370.0,12250.0,37952.0,12158.0,239000.0,1423.0,17305.0,12569.0,2128.0,5900.0,23925.0,6940.0
2004-01-31,10480.0,8950.0,156500.0,165000.0,49700.0,10950.0,58100.0,9244.0,6649.0,24700.0,20200.0,43800.0,37527.0,31650.0,11628.0,44650.0,32158.0,55015.0,32100.0,55245.0,285.0,4540.0,3223.0,12538.0,4140.0,6781.0,7300.0,14003.0,1910.0,3660.0,10000.0,9876.0,2787.0,14050.0,9480.0,11200.0,5760.0,5210.0,7420.0,14950.0,35512.0,11801.0,214500.0,1255.0,19157.0,11798.0,2042.0,5750.0,24118.0,6479.0
2004-02-29,10900.0,8970.0,173000.0,163000.0,50000.0,10900.0,53000.0,7852.0,7648.0,27650.0,20700.0,43900.0,41064.0,29200.0,11663.0,43500.0,32703.0,53405.0,42600.0,50388.0,281.0,3940.0,3129.0,12323.0,4833.0,7556.0,7680.0,12132.0,1960.0,3218.0,12600.0,11141.0,2680.0,15100.0,9629.0,10750.0,5300.0,5530.0,8748.0,15850.0,35783.0,13509.0,200000.0,1175.0,21029.0,11396.0,2239.0,5700.0,25327.0,7221.0
2004-03-31,11440.0,12250.0,162000.0,168000.0,52400.0,11800.0,52500.0,7771.0,8992.0,26350.0,20150.0,46500.0,37009.0,22900.0,12038.0,42250.0,28706.0,42511.0,46000.0,44292.0,253.0,3918.0,3790.0,9188.0,5150.0,7504.0,7650.0,12346.0,1890.0,3105.0,12000.0,10168.0,2547.0,17050.0,9889.0,11100.0,5950.0,6340.0,8573.0,18800.0,36145.0,12119.0,222000.0,1145.0,19293.0,13172.0,2261.0,5670.0,25713.0,7441.0
2004-04-30,11140.0,11900.0,143500.0,150000.0,44750.0,10900.0,50400.0,9012.0,11679.0,29800.0,19200.0,44200.0,34507.0,20000.0,10912.0,40900.0,24664.0,39697.0,46800.0,41625.0,276.0,3767.0,4108.0,8550.0,4714.0,7547.0,6950.0,11330.0,1880.0,3576.0,11400.0,8523.0,3071.0,16700.0,9815.0,10650.0,7200.0,5820.0,9174.0,16900.0,39398.0,12317.0,225500.0,1100.0,20103.0,12569.0,2344.0,5680.0,30547.0,6579.0
2004-05-31,10120.0,11250.0,140000.0,126500.0,43500.0,9530.0,45500.0,9387.0,10921.0,26200.0,18600.0,36800.0,33817.0,18550.0,10026.0,39000.0,25435.0,42345.0,48000.0,38767.0,308.0,3611.0,3429.0,7350.0,4412.0,7333.0,4985.0,10678.0,1774.0,3439.0,9100.0,7229.0,2663.0,18000.0,8774.0,8300.0,7240.0,5000.0,9024.0,16100.0,33343.0,11244.0,223000.0,728.0,19987.0,13272.0,2225.0,5330.0,29822.0,6117.0
